Project_ID,Project_Type,Location,Area_Impacted,Air_Emissions,Water_Pollution,Habitat_Loss,Carbon_Footprint,Mitigation_Plan,Impact_Score,Budget,Duration,Stakeholders,Public_Acceptance,Sustainability_Practices
Project_84096,Transportation,City_E,84.82,952.73,79.52,8.5,8428.62,Implemented,93.12,913778,23,"['Government', 'Government', 'Government']",Low,"['Waste Management', 'Energy Efficiency']"
Project_96146,Urban Development,City_E,75.27,619.38,81.62,7.19,8386.26,Implemented,59.91,2141304,9,"['Local Community', 'Local Community', 'Environmental Organization']",Medium,"['Renewable Energy', 'Green Infrastructure']"
Project_77238,Urban Development,City_E,71.22,819.78,67.05,4.57,8400.49,Not Applicable,57.63,1406226,8,"['Government', 'Environmental Organization', 'Government']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_77650,Urban Development,City_E,60.47,722.32,57.7,9.45,8021.28,Not Applicable,10.95,7015424,55,"['Private Sector', 'Local Community', 'Private Sector']",High,"['Waste Management', 'Waste Management']"
Project_67573,Urban Development,City_A,52.16,578.2,44.87,7.84,8849.14,Not Applicable,86.19,6232396,8,"['Private Sector', 'Government', 'Private Sector']",Medium,"['Energy Efficiency', 'Renewable Energy']"
Project_77449,Urban Development,City_B,66.89,772.23,67.96,7.91,8566.15,Not Applicable,81.78,8924926,40,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_96871,Urban Development,City_E,85.5,579.17,94.25,6.62,8443.71,Not Applicable,37.56,7003108,25,"['Local Community', 'Government', 'Local Community']",Medium,"['Energy Efficiency', 'Renewable Energy']"
Project_74337,Urban Development,City_C,66.56,569.43,88.04,7.97,8188.61,Not Applicable,31.73,4290850,44,"['Environmental Organization', 'Local Community', 'Local Community']",High,"['Energy Efficiency', 'Green Infrastructure']"
Project_77320,Urban Development,City_D,89.96,770.84,56.52,4.39,8804.12,Not Applicable,52.02,1895601,60,"['Private Sector', 'Local Community', 'Local Community']",Low,"['Green Infrastructure', 'Green Infrastructure']"
Project_72791,Urban Development,City_B,53.23,921.14,77.19,4.97,8489.25,Not Applicable,43.32,7646250,56,"['Private Sector', 'Government', 'Private Sector']",High,"['Waste Management', 'Energy Efficiency']"
Project_75607,Urban Development,City_E,73.07,524.41,41.96,5.69,8840.23,Not Applicable,46.77,5007985,50,"['Government', 'Local Community', 'Government']",High,"['Renewable Energy', 'Renewable Energy']"
Project_75171,Urban Development,City_A,54.34,642.97,51.05,5.41,8225.81,Not Applicable,78.13,7998878,27,"['Local Community', 'Government', 'Environmental Organization']",High,"['Green Infrastructure', 'Waste Management']"
Project_75600,Urban Development,City_C,86.95,513.15,68.05,5.02,7992.88,Planned,28.7,1765949,39,"['Local Community', 'Local Community', 'Private Sector']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_66630,Urban Development,City_B,53.88,656.95,92.23,9.01,7775.37,Not Applicable,45.63,8040659,33,"['Environmental Organization', 'Private Sector', 'Private Sector']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_73867,Urban Development,City_C,76.96,516.72,82.98,8.14,8840.64,Planned,43.28,8851075,50,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Waste Management']"
Project_77664,Urban Development,City_A,78.71,917.67,83.76,7.67,8757.29,Implemented,79.36,8707900,18,"['Private Sector', 'Government', 'Local Community']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_99049,Urban Development,City_B,66.02,851.99,74.4,4.8,8637.16,Implemented,76.52,7253631,37,"['Private Sector', 'Private Sector', 'Government']",High,"['Waste Management', 'Waste Management']"
Project_97902,Urban Development,City_D,68.82,508.37,74.71,9.26,8105.74,Planned,12.62,6143986,24,"['Environmental Organization', 'Private Sector', 'Local Community']",Low,"['Green Infrastructure', 'Waste Management']"
Project_99183,Urban Development,City_B,52.11,582.39,97.84,7.42,8939.5,Planned,16.2,8806285,24,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Low,"['Waste Management', 'Green Infrastructure']"
Project_99350,Urban Development,City_B,90.09,788.83,96.15,8.16,8587.28,Planned,29.72,7835527,46,"['Local Community', 'Private Sector', 'Private Sector']",Medium,"['Renewable Energy', 'Waste Management']"
Project_97533,Urban Development,City_D,81.99,771.27,44.61,4.19,8506.91,Implemented,29.68,8157194,22,"['Government', 'Environmental Organization', 'Government']",High,"['Energy Efficiency', 'Waste Management']"
Project_97529,Urban Development,City_B,75.02,874.24,76.08,9.3,7862.55,Implemented,13.45,6478675,33,"['Private Sector', 'Government', 'Private Sector']",Medium,"['Green Infrastructure', 'Waste Management']"
Project_73293,Urban Development,City_A,78.05,732.7,67,7.39,7804.53,Not Applicable,29.8,9723212,13,"['Local Community', 'Environmental Organization', 'Private Sector']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_76176,Urban Development,City_A,84.03,753.2,99.76,5.69,8355.09,Implemented,34.29,5077634,8,"['Environmental Organization', 'Local Community', 'Local Community']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_76224,Urban Development,City_B,83.81,937.98,76.35,8.62,8462.59,Implemented,37.8,4989872,18,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_97379,Urban Development,City_C,50.27,837.53,79.84,7.41,8040.73,Planned,65.75,6300552,11,"['Private Sector', 'Private Sector', 'Local Community']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_67307,Urban Development,City_A,95.96,807.84,78.16,4.37,8645.62,Not Applicable,79.56,607799,36,"['Private Sector', 'Government', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Renewable Energy']"
Project_99367,Urban Development,City_E,63.37,973.97,40.57,5.8,8103.96,Implemented,90.72,7576541,30,"['Environmental Organization', 'Local Community', 'Government']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_74050,Urban Development,City_C,90.57,937.75,44.99,4.75,8357.38,Implemented,23.88,4496256,19,"['Environmental Organization', 'Government', 'Local Community']",High,"['Renewable Energy', 'Green Infrastructure']"
Project_75340,Urban Development,City_C,78.01,908.06,64.19,8.9,8881.64,Planned,99.48,8528725,59,"['Environmental Organization', 'Private Sector', 'Private Sector']",Medium,"['Energy Efficiency', 'Waste Management']"
Project_76432,Urban Development,City_B,61.05,520.18,48.97,5.14,7862.7,Planned,66.73,5809387,33,"['Local Community', 'Local Community', 'Local Community']",Low,"['Waste Management', 'Energy Efficiency']"
Project_97156,Urban Development,City_B,70.48,921.27,89.2,9.39,8024.51,Implemented,91.55,3472005,30,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Waste Management']"
Project_76774,Urban Development,City_D,60.95,515.27,53.06,4.88,8531.77,Planned,22.6,2108362,40,"['Government', 'Private Sector', 'Government']",Medium,"['Energy Efficiency', 'Waste Management']"
Project_72915,Urban Development,City_D,70.15,707.82,43.33,9.01,8532.3,Planned,85.56,5831549,49,"['Private Sector', 'Environmental Organization', 'Private Sector']",High,"['Renewable Energy', 'Renewable Energy']"
Project_67371,Urban Development,City_A,78.7,625.56,64.71,4.98,8030.85,Implemented,62.03,4975726,16,"['Environmental Organization', 'Private Sector', 'Private Sector']",High,"['Renewable Energy', 'Waste Management']"
Project_93375,Urban Development,City_E,86.27,765.04,61.54,9.88,8672.16,Planned,12.04,1492722,37,"['Private Sector', 'Government', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Green Infrastructure']"
Project_95618,Urban Development,City_D,76.26,553.74,90.52,5.07,8097.45,Implemented,95.95,2869652,59,"['Private Sector', 'Environmental Organization', 'Government']",High,"['Energy Efficiency', 'Waste Management']"
Project_65015,Urban Development,City_C,93.16,569.18,94.86,6.53,7922.45,Implemented,29.89,9113991,58,"['Local Community', 'Government', 'Local Community']",Low,"['Energy Efficiency', 'Waste Management']"
Project_83185,Urban Development,City_D,55.03,529.64,43.41,9.34,8605.97,Implemented,83.8,221604,11,"['Local Community', 'Government', 'Local Community']",High,"['Waste Management', 'Waste Management']"
Project_69970,Urban Development,City_E,76.54,699.65,92.94,7.04,8321.84,Planned,29.05,1542734,47,"['Local Community', 'Environmental Organization', 'Private Sector']",Low,"['Waste Management', 'Energy Efficiency']"
Project_70018,Urban Development,City_E,51.66,715.89,90.48,7.78,8349.62,Not Applicable,3.57,6754825,53,"['Private Sector', 'Government', 'Government']",High,"['Renewable Energy', 'Waste Management']"
Project_70079,Urban Development,City_E,51.25,972.5,96.09,8.37,8691.64,Implemented,81.29,1028309,10,"['Private Sector', 'Government', 'Government']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_83273,Urban Development,City_B,86.82,937.27,63.11,6.43,8900.91,Planned,19.63,2016816,55,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_70095,Urban Development,City_D,80.33,894.95,85.75,5.97,8586.45,Implemented,91.56,5324525,9,"['Environmental Organization', 'Local Community', 'Local Community']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_70186,Urban Development,City_D,67.43,570.29,45.74,5.94,8810.58,Not Applicable,80.04,568671,27,"['Private Sector', 'Private Sector', 'Environmental Organization']",High,"['Energy Efficiency', 'Waste Management']"
Project_83356,Urban Development,City_D,53.53,909.24,64.74,9.34,8197.21,Planned,15.15,4886536,49,"['Government', 'Local Community', 'Government']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_88841,Urban Development,City_E,53.27,782.06,91.41,8.7,8293.51,Not Applicable,7.96,6238364,60,"['Private Sector', 'Government', 'Government']",High,"['Renewable Energy', 'Green Infrastructure']"
Project_88659,Urban Development,City_D,50.17,632.54,89.41,7.74,8660.8,Not Applicable,1.07,3749621,39,"['Private Sector', 'Private Sector', 'Government']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_88526,Urban Development,City_A,64.52,901.94,63.77,5.97,8062.46,Implemented,80.69,1670076,46,"['Government', 'Environmental Organization', 'Private Sector']",Medium,"['Waste Management', 'Waste Management']"
Project_70514,Urban Development,City_A,54.23,625.96,70.88,7.07,8367.28,Not Applicable,13.68,7606626,44,"['Private Sector', 'Private Sector', 'Private Sector']",High,"['Waste Management', 'Waste Management']"
Project_90902,Urban Development,City_B,87.62,740.97,70.38,6.5,8803.68,Not Applicable,49.67,6152110,60,"['Government', 'Government', 'Environmental Organization']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_83416,Urban Development,City_A,58.84,716.35,44.82,4.42,8419.21,Implemented,98.51,2978491,53,"['Private Sector', 'Environmental Organization', 'Local Community']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_70560,Urban Development,City_B,58.61,891.09,64.38,7.72,8135.45,Planned,18.62,4444773,56,"['Local Community', 'Government', 'Local Community']",High,"['Waste Management', 'Green Infrastructure']"
Project_74826,Urban Development,City_E,71.45,538.69,55.79,9.69,8702.39,Planned,12.01,4078336,16,"['Environmental Organization', 'Environmental Organization', 'Government']",Low,"['Energy Efficiency', 'Waste Management']"
Project_70763,Urban Development,City_D,76.09,538.68,77.49,6.46,8064.85,Not Applicable,87.04,4378046,7,"['Local Community', 'Government', 'Private Sector']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_88307,Urban Development,City_B,57.19,869.48,62.46,6.67,8181.2,Not Applicable,61.66,3256536,33,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_88164,Urban Development,City_A,63.65,648.33,73.42,4.23,8328.15,Not Applicable,57.43,1307772,34,"['Environmental Organization', 'Environmental Organization', 'Government']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_71912,Urban Development,City_D,87.47,571.78,92.24,9.66,8577.52,Implemented,32,3449186,20,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_83773,Urban Development,City_C,61.24,720.49,90.46,5.45,8216.43,Not Applicable,39.78,7831773,33,"['Environmental Organization', 'Government', 'Private Sector']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_71254,Urban Development,City_E,58.77,964.66,41.26,4.93,8107.14,Not Applicable,68.88,7083499,45,"['Environmental Organization', 'Local Community', 'Government']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_87968,Urban Development,City_B,85.13,502.88,56.95,7.95,8208.22,Not Applicable,10.14,4576219,38,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_84231,Urban Development,City_D,87.58,624.96,44.95,4.39,7905.45,Implemented,35.62,5398255,48,"['Environmental Organization', 'Government', 'Environmental Organization']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_71863,Urban Development,City_C,55.44,805.81,84.6,9.17,8779,Implemented,26.41,4069150,32,"['Private Sector', 'Government', 'Government']",Low,"['Renewable Energy', 'Waste Management']"
Project_86829,Urban Development,City_E,82.63,977.26,61.16,4.6,7792.96,Planned,15.67,1473649,55,"['Government', 'Environmental Organization', 'Private Sector']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_85543,Urban Development,City_B,90.1,634.47,87.61,8.15,8404.57,Implemented,42.95,7542577,56,"['Private Sector', 'Private Sector', 'Government']",High,"['Waste Management', 'Energy Efficiency']"
Project_88334,Urban Development,City_E,89.17,803.65,82.17,8.76,8033.76,Planned,76.47,362923,26,"['Government', 'Local Community', 'Local Community']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_69685,Urban Development,City_B,85.02,614.81,53.63,8.01,8916.1,Planned,30.59,3247860,60,"['Private Sector', 'Local Community', 'Government']",Low,"['Green Infrastructure', 'Green Infrastructure']"
Project_69678,Urban Development,City_E,96.15,748.55,85.27,5.79,8693.05,Not Applicable,59.4,3353957,52,"['Private Sector', 'Local Community', 'Local Community']",Medium,"['Waste Management', 'Renewable Energy']"
Project_90974,Urban Development,City_E,56.78,878.94,69.72,8.16,7934.39,Not Applicable,15.83,6113134,54,"['Government', 'Private Sector', 'Government']",High,"['Waste Management', 'Green Infrastructure']"
Project_77686,Urban Development,City_D,96.65,526.99,89.12,6.71,7926.2,Planned,1.88,2051005,38,"['Private Sector', 'Environmental Organization', 'Private Sector']",Medium,"['Waste Management', 'Waste Management']"
Project_77726,Urban Development,City_C,68.2,870.18,98.09,4.04,8418.88,Planned,89.82,4081448,52,"['Environmental Organization', 'Government', 'Environmental Organization']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_95527,Urban Development,City_B,89.16,703.39,84.05,9.64,8269.18,Implemented,40.75,1255186,38,"['Private Sector', 'Government', 'Private Sector']",Medium,"['Energy Efficiency', 'Waste Management']"
Project_95497,Urban Development,City_A,95.24,644.86,98.95,7.48,7804.21,Planned,51.98,8831380,46,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_95204,Urban Development,City_B,72.97,678.27,75.82,4.18,8079.28,Planned,26.53,2913083,38,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
